Sensor,Timestamp,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z
Left hand;3,109760;1,01513671875;0,1513671875;0,216796875;10,3988647461;-39,0625;6,28662109375
Left forearm;3,112129;0,111328125;-1,04736328125;0,28369140625;-30,0827026367;9,00268554688;81,0623168945
Left biceps;3,113358;0,197265625;-0,856689453125;0,176513671875;-3,82232666016;1,22833251953;13,8854980469
Right hand;3,114558;1,02392578125;-0,04736328125;0,19091796875;27,3742675781;-10,4904174805;-0,0839233398438
Right forearm;3,115828;-0,416748046875;-2,0;0,76953125;-11,1694335938;-130,989074707;30,0369262695
Right biceps;3,118250;-0,343505859375;-0,835205078125;0,299072265625;-1,3427734375;-19,9279785156;6,21032714844
Left shoulder;Right shoulder;Back pelvis;Front pelvis;3,124195;0,350341796875;0,22998046875;0,18017578125;9,55200195312;-38,9556884766;7,05718994141
Belly button;3,125391;0,312255859375;0,89697265625;0,027099609375;7,76672363281;-0,999450683594;-9,14001464844
Sternum;3,126646;0,192138671875;-0,32080078125;0,04052734375;17,3721313477;-0,0686645507812;9,42993164062
Head;8,559531;1,17724609375;0,479248046875;0,202392578125;-5,02014160156;22,2396850586;5,25665283203
Left thigh;3,130708;0,037841796875;-0,94287109375;-0,413818359375;32,4325561523;7,79724121094;-104,072570801
Left tibia;3,132018;1,99993896484;-1,29809570312;-1,15893554688;-47,1801757812;-41,130065918;105,293273926
Left foot;3,133230;0,198974609375;-0,416015625;0,91650390625;-1,76239013672;4,36401367188;3,07464599609
Right thigh;Right tibia;3,136929;1,99993896484;-2,0;0,3017578125;-15,3045654297;63,0340576172;170,043945312
Right foot;3,138140;0,191162109375;-0,416259765625;0,93212890625;2,42614746094;1,89971923828;1,98364257812
Left hand;3,139420;1,04077148438;0,2587890625;0,1943359375;24,1546630859;-59,5397949219;-7,94982910156
Left forearm;3,140625;0,0400390625;-1,03759765625;0,192138671875;-21,4309692383;19,0811157227;58,5327148438
Left biceps;3,142993;0,1650390625;-0,799072265625;0,166748046875;-5,11932373047;2,13623046875;12,0239257812
Right hand;3,144188;1,0302734375;-0,017333984375;0,179931640625;24,1088867188;-2,93731689453;1,44958496094
Right forearm;3,145371;-0,037109375;-1,64965820312;0,731201171875;-1,35803222656;-90,4083251953;-0,79345703125
Right biceps;3,146541;-0,24365234375;-0,852783203125;0,247314453125;-6,37054443359;-29,2129516602;12,0315551758
Left shoulder;Right shoulder;Back pelvis;Front pelvis;3,152648;0,92529296875;0,1826171875;0,025634765625;-24,3759155273;-37,9486083984;-5,50079345703
Belly button;3,164266;0,251953125;0,78466796875;-0,09033203125;15,0756835938;-2,96020507812;-9,51385498047
Sternum;3,166118;-0,118896484375;0,482421875;0,915283203125;-9,50622558594;-44,5709228516;3,10516357422
Head;8,588853;0,975830078125;0,332275390625;0,254150390625;-6,56890869141;24,3835449219;29,2816162109
Left thigh;3,169136;-0,0390625;-1,1796875;0,291259765625;15,007019043;24,8260498047;-101,5625
Left tibia;3,173650;1,99993896484;-2,0;1,99993896484;196,380615234;-141,090393066;51,8417358398
Left foot;3,175359;0,23876953125;-0,422607421875;0,942626953125;0,54931640625;3,65447998047;3,93676757812
Right thigh;Right tibia;3,185917;1,57763671875;-1,94262695312;0,197265625;15,9683227539;71,2356567383;173,126220703
Right foot;3,189227;0,102294921875;-0,421142578125;0,89501953125;5,30242919922;-4,89807128906;-0,900268554688
Left hand;3,191288;1,08569335938;0,275390625;0,17431640625;46,8368530273;-55,0765991211;-0,823974609375
Left forearm;3,196395;0,01513671875;-1,0224609375;0,167236328125;-15,5792236328;21,9573974609;44,8760986328
Left biceps;3,198247;0,160400390625;-0,70654296875;0,168701171875;-4,64630126953;-1,24359130859;11,100769043
Right hand;3,201323;1,02587890625;0,006103515625;0,169189453125;13,1607055664;-3,02124023438;5,17272949219
Right forearm;3,203042;-0,004638671875;-0,9560546875;0,402587890625;2,93731689453;-53,4057617188;-21,0571289062
Right biceps;3,204839;-0,10400390625;-0,79248046875;0,1796875;2,50244140625;-18,3792114258;8,13293457031
Left shoulder;Right shoulder;Back pelvis;Front pelvis;3,215554;1,44702148438;0,26806640625;-0,070556640625;-51,3916015625;4,65393066406;-14,5721435547
Belly button;3,219170;0,1328125;0,73291015625;-0,118896484375;18,8064575195;-5,77545166016;-6,72912597656
Sternum;3,224264;0,000732421875;0,098388671875;0,0302734375;4,81414794922;7,82775878906;10,1013183594
Head;8,617555;0,82373046875;0,22119140625;0,25341796875;-6,34002685547;14,8010253906;47,2183227539
Left thigh;3,227796;-0,117919921875;-1,3857421875;0,12255859375;14,7018432617;-17,5170898438;-79,8568725586
Left tibia;3,229016;-2,0;-1,50634765625;0,10205078125;-68,5043334961;144,195556641;146,018981934
Left foot;3,231394;0,063232421875;-0,361328125;0,868896484375;8,28552246094;1,14440917969;2,75421142578
Right thigh;Right tibia;3,233769;0,436767578125;-2,0;0,9140625;37,841796875;120,025634766;190,452575684
Right foot;3,234952;0,126953125;-0,405517578125;0,915771484375;1,54876708984;-3,30352783203;-3,0517578125
Left hand;3,237336;1,11547851562;0,36376953125;0,1875;32,4859619141;-28,5797119141;-4,54711914062
Left forearm;3,238520;-0,006591796875;-1,01025390625;0,150146484375;-12,565612793;18,1427001953;31,2118530273
Left biceps;3,239831;0,12841796875;-0,345947265625;0,178466796875;-7,50732421875;4,79125976562;19,157409668
Right hand;3,241029;1,02099609375;0,00048828125;0,1552734375;9,14001464844;-3,82232666016;2,83050537109
Right forearm;3,243428;0,216552734375;0,30908203125;0,125244140625;-4,37164306641;-68,5424804688;1,73187255859
Right biceps;3,244604;-0,06591796875;-0,625732421875;0,166748046875;0,869750976562;-5,51605224609;1,86157226562
Left shoulder;Right shoulder;Back pelvis;Front pelvis;3,250494;1,70581054688;0,28076171875;-0,03515625;28,2745361328;-12,7334594727;-12,9623413086
Belly button;3,252144;0,082763671875;0,419189453125;-0,09423828125;29,2282104492;-11,0092163086;-7,62176513672
Sternum;3,253436;-0,18896484375;0,0126953125;-0,155029296875;12,5885009766;-2,08282470703;-3,84521484375
Head;8,657786;0,72509765625;0,12841796875;0,208740234375;-4,70733642578;-4,95910644531;48,7365722656
Left thigh;3,257203;0,00439453125;-1,498046875;0,15771484375;3,47137451172;-65,2389526367;-45,1736450195
Left tibia;3,258397;0,374755859375;-2,0;-0,474853515625;10,8947753906;-47,7600097656;-95,0241088867
Left foot;3,259640;0,05810546875;-0,391357421875;0,886962890625;-22,4914550781;-2,76184082031;-5,28717041016
Right thigh;Right tibia;3,263286;-0,443115234375;-1,36645507812;0,171875;48,0422973633;247,291564941;178,47442627
Right foot;3,264542;0,1103515625;-0,4052734375;0,889404296875;1,57928466797;-1,79290771484;-1,77764892578
Left hand;3,265888;1,064453125;0,2841796875;0,22802734375;3,41796875;8,29315185547;-10,3454589844
Left forearm;3,269128;0,00390625;-0,9609375;0,14697265625;-11,7568969727;7,49206542969;19,9813842773
Left biceps;3,270319;0,13623046875;-0,279052734375;0,120361328125;-5,9814453125;17,4865722656;25,5661010742
Right hand;3,271513;1,02124023438;0,005126953125;0,14306640625;8,62121582031;-5,79833984375;1,26647949219
Right forearm;3,272684;0,26806640625;0,399169921875;-0,146240234375;9,79614257812;-8,59832763672;-3,97491455078
Right biceps;3,275037;-0,019775390625;-0,490966796875;0,166748046875;-3,60107421875;0,091552734375;1,56402587891
Left shoulder;Right shoulder;Back pelvis;Front pelvis;3,281108;1,99993896484;0,462890625;-0,02587890625;-3,37219238281;6,47735595703;-32,5164794922
Belly button;3,282290;0,162353515625;0,44140625;0,05908203125;25,1312255859;-7,33184814453;-8,47625732422
Sternum;3,283498;-0,087158203125;0,005859375;-0,109130859375;13,2141113281;20,9274291992;-13,1072998047
Head;8,703983;0,8115234375;0,10009765625;0,16796875;-1,91497802734;-17,5018310547;40,8630371094
Left thigh;3,287032;0,328369140625;-2,0;-0,09765625;-1,80816650391;-55,8090209961;86,9903564453
Left tibia;3,288214;-0,413818359375;-1,70532226562;-0,0849609375;17,7764892578;48,5153198242;-17,7536010742
Left foot;3,289406;0,170166015625;-0,421875;0,905029296875;-22,6135253906;-2,92205810547;-0,564575195312
Right thigh;Right tibia;3,293127;-0,907958984375;-0,91552734375;-0,416015625;-11,5432739258;29,4723510742;-7,17163085938
Right foot;3,294309;0,12451171875;-0,40673828125;0,90625;4,18090820312;-0,808715820312;-0,808715820312
Left hand;3,295903;0,98291015625;0,1806640625;0,214599609375;-4,82177734375;29,1137695312;-10,0250244141
Left forearm;3,297162;0,069580078125;-0,8955078125;0,185791015625;-5,40161132812;-1,31988525391;5,56945800781
Left biceps;3,309274;0,213623046875;-0,61181640625;0,07763671875;5,45501708984;36,6363525391;29,6936035156
Right hand;3,310731;1,02465820312;-0,0126953125;0,171142578125;13,8320922852;-0,839233398438;2,26593017578
Right forearm;3,312446;0,07666015625;-0,051025390625;-0,17041015625;5,19561767578;14,5950317383;-19,0277099609
Right biceps;3,313894;-0,09130859375;-0,41455078125;0,110107421875;-5,05828857422;-8,75091552734;-3,75366210938
Left shoulder;Right shoulder;Back pelvis;Front pelvis;3,329756;1,99993896484;0,205322265625;-0,14501953125;24,6658325195;25,9323120117;23,063659668
Belly button;3,333072;0,4208984375;0,869384765625;0,21435546875;-21,240234375;-10,5514526367;-17,333984375
Sternum;3,334449;-0,0126953125;0,00634765625;0,06787109375;-16,716003418;1,45721435547;-31,7153930664
Head;8,735146;0,83544921875;0,158935546875;0,109130859375;-6,52313232422;-17,0440673828;30,3421020508
Left thigh;3,342242;0,121826171875;-2,0;-0,1044921875;18,3181762695;62,385559082;125,89263916
Left tibia;3,345333;-0,6015625;0,022705078125;-0,22216796875;39,8101806641;5,28717041016;-93,8568115234
Left foot;3,347032;0,171875;-0,40625;0,944580078125;-26,2145996094;-7,20977783203;1,71661376953
Right thigh;Right tibia;3,349648;0,41845703125;0,166015625;-0,17041015625;-13,0767822266;92,0257568359;-47,9736328125
Right foot;3,352259;0,16650390625;-0,403076171875;0,98193359375;2,66265869141;0,831604003906;0,289916992188
Left hand;3,353454;0,923828125;0,11669921875;0,209228515625;-10,6430053711;27,1377563477;-8,43048095703
Left forearm;3,354671;0,06201171875;-0,848876953125;0,187744140625;-1,59454345703;-3,67736816406;2,16674804688
Left biceps;3,356208;0,26953125;-1,61279296875;0,20654296875;12,0620727539;27,8701782227;36,0641479492
Right hand;3,358589;1,03100585938;0,0244140625;0,170166015625;14,5263671875;2,79998779297;2,47192382812
Right forearm;3,359938;0,0244140625;-0,15283203125;-0,09619140625;10,9481811523;17,204284668;-22,8271484375
Right biceps;3,361144;-0,253662109375;-0,598876953125;0,13134765625;-8,92639160156;-20,4544067383;-10,1852416992
Left shoulder;Right shoulder;Back pelvis;Front pelvis;3,369703;1,99993896484;0,9580078125;-0,287353515625;-7,79724121094;34,3856811523;-14,3203735352
Belly button;3,371802;0,40380859375;1,57080078125;0,2939453125;-18,1884765625;-35,3469848633;-31,8145751953
Sternum;3,374294;0,490966796875;0,043701171875;0,438720703125;7,27081298828;-9,16290283203;-26,5731811523
Head;8,764785;0,856689453125;0,146240234375;0,070068359375;-16,0140991211;-21,2631225586;23,6129760742
Left thigh;3,376661;-0,593017578125;-2,0;-0,375244140625;-19,2489624023;24,90234375;168,678283691
Left tibia;3,377837;-0,195556640625;-0,79052734375;0,08203125;19,6304321289;-26,2756347656;-101,066589355
Left foot;3,380219;0,243896484375;-0,466552734375;0,872802734375;-25,3219604492;6,63757324219;-18,0435180664
Right thigh;Right tibia;3,382570;-0,54443359375;0,013671875;0,101318359375;-8,07952880859;36,7965698242;-49,5376586914
Right foot;3,383918;0,167724609375;-0,3828125;0,946533203125;18,1732177734;2,41088867188;-2,67791748047
Left hand;3,386298;0,926025390625;0,085205078125;0,222412109375;-11,1312866211;10,7803344727;-2,29644775391
Left forearm;3,387493;0,066162109375;-0,736572265625;0,1669921875;1,09100341797;-7,84301757812;-3,66973876953
Left biceps;3,388693;-0,313720703125;-2,0;0,4677734375;36,2548828125;-38,7573242188;23,0255126953
Right hand;3,389857;1,02270507812;0,03955078125;0,15771484375;7,64465332031;3,80706787109;0,335693359375
Right forearm;3,392252;0,02001953125;-0,034912109375;-0,034912109375;9,55963134766;30,3497314453;-18,8140869141
Right biceps;3,393434;-0,3134765625;-0,965576171875;0,1953125;-11,3372802734;3,15856933594;-14,1448974609
Left shoulder;Right shoulder;Back pelvis;Front pelvis;3,399529;1,79833984375;0,01416015625;-0,59033203125;-52,1392822266;30,9982299805;-12,4130249023
Belly button;3,400735;0,58642578125;1,71337890625;0,168212890625;-34,6069335938;10,7955932617;-10,5438232422
Sternum;3,401909;1,47045898438;-0,039794921875;1,60668945312;61,4395141602;34,7213745117;4,07409667969
Head;8,793883;0,900390625;0,143798828125;0,055419921875;-23,4222412109;-19,2947387695;24,299621582
Left thigh;3,405529;-0,03515625;-2,0;0,165771484375;-33,0810546875;-64,3692016602;148,429870605
Left tibia;3,406718;0,35888671875;-0,813720703125;-0,1396484375;15,4571533203;-9,06372070312;-83,9080810547
Left foot;3,408033;0,250732421875;-0,532470703125;0,86572265625;-9,17053222656;20,9808349609;-23,6129760742
Right thigh;Right tibia;3,412042;-0,269775390625;0,075927734375;-0,037841796875;-12,1536254883;-112,236022949;9,04846191406
Right foot;3,413328;0,171142578125;-0,37939453125;0,89111328125;24,3988037109;1,69372558594;-7,49969482422
Left hand;3,414546;0,96044921875;0,09423828125;0,228515625;-2,197265625;3,01361083984;2,73132324219
Left forearm;3,417057;0,055908203125;-0,584716796875;0,172119140625;3,15093994141;-4,53948974609;-10,7650756836
Left biceps;3,418273;0,382080078125;-2,0;0,5517578125;31,6009521484;-40,9088134766;-2,86865234375
Right hand;3,419468;1,0078125;-0,001220703125;0,13916015625;2,86865234375;-1,80816650391;0,419616699219
Right forearm;3,420679;-0,1279296875;0,026123046875;-0,03369140625;3,54766845703;36,1480712891;-7,49206542969
Right biceps;3,423121;-0,20361328125;-1,28198242188;0,31689453125;-4,76837158203;38,8717651367;-9,97924804688
Left shoulder;Right shoulder;Back pelvis;Front pelvis;3,429184;0,193359375;-0,112060546875;-0,555419921875;-42,6635742188;147,247314453;63,4918212891
Belly button;3,430371;0,5947265625;1,70825195312;0,08984375;-16,7541503906;-13,8702392578;10,0250244141
Sternum;3,431630;1,99993896484;0,304443359375;1,408203125;-39,7491455078;75,813293457;-29,4799804688
Head;8,850939;0,85693359375;0,130126953125;0,056884765625;-28,938293457;-18,8980102539;22,5219726562
Left thigh;3,435332;0,083740234375;-0,507080078125;0,177978515625;3,61633300781;90,5151367188;110,054016113
Left tibia;3,436537;0,406005859375;-0,77978515625;-0,16650390625;17,4102783203;-27,6870727539;-62,8433227539
Left foot;3,437725;0,1015625;-0,470458984375;0,87451171875;3,51715087891;13,0462646484;-10,4293823242
Right thigh;Right tibia;3,441285;0,1748046875;0,181396484375;-0,05078125;8,33892822266;-39,3676757812;44,9142456055
Right foot;3,442464;0,04296875;-0,347412109375;0,83642578125;20,4544067383;2,34222412109;-6,88934326172
Left hand;3,443714;1,00512695312;0,146728515625;0,2060546875;-2,04467773438;0,823974609375;2,61688232422
Left forearm;3,444909;0,1083984375;-0,564453125;0,196533203125;3,54766845703;9,62066650391;-24,3301391602
Left biceps;3,447395;0,13916015625;-2,0;0,5859375;14,2593383789;4,14276123047;-43,9224243164
Right hand;3,448596;1,0224609375;-0,02685546875;0,1533203125;4,47082519531;-4,61578369141;4,21905517578
Right forearm;3,449784;-0,1298828125;0,049072265625;-0,055908203125;-0,30517578125;20,1263427734;1,19781494141
Right biceps;3,456941;-0,356201171875;-1,49536132812;0,382568359375;14,2288208008;61,6912841797;-17,219543457
Left shoulder;Right shoulder;Back pelvis;Front pelvis;3,471932;-0,455810546875;-0,000732421875;-0,285400390625;4,64630126953;129,661560059;14,1754150391
Belly button;3,475183;0,881591796875;1,99993896484;0,3876953125;-9,92584228516;14,1906738281;17,4713134766
Sternum;3,483588;0,998291015625;-0,00048828125;1,22241210938;-34,065246582;54,5349121094;-17,1356201172
Head;8,880846;0,997314453125;0,144775390625;0,050537109375;-34,7442626953;-20,6756591797;16,2353515625
Left thigh;3,487328;1,0712890625;0,994140625;-0,239501953125;-24,6963500977;5,79833984375;91,6061401367
Left tibia;3,490493;0,3837890625;-0,941650390625;-0,0341796875;24,5742797852;-33,5464477539;-49,6292114258
Left foot;3,492088;0,232666015625;-0,459716796875;0,878173828125;5,04302978516;5,55419921875;-5,47790527344
Right thigh;Right tibia;3,498354;-0,05517578125;-0,010009765625;-0,009033203125;3,41796875;34,7671508789;36,994934082
Right foot;3,501387;-0,010498046875;-0,29541015625;0,8515625;-32,4249267578;-31,9519042969;-37,0788574219
Left hand;3,502622;1,01635742188;0,155517578125;0,1796875;-10,0250244141;1,49536132812;1,57165527344
Left forearm;3,504070;0,1494140625;-0,5498046875;0,21044921875;3,63922119141;30,1361083984;-15,3274536133
Left biceps;3,505271;0,16796875;-2,0;0,514404296875;32,4096679688;9,40704345703;-82,5347900391
Right hand;3,507870;1,00732421875;0,007568359375;0,145263671875;3,28063964844;-2,22015380859;8,14819335938
Right forearm;3,509110;-0,070556640625;-0,050048828125;0,10986328125;-1,44195556641;16,5023803711;9,33837890625
Right biceps;3,510304;-0,558837890625;-1,87573242188;0,607177734375;37,0330810547;25,2532958984;-13,0004882812
Left shoulder;Right shoulder;Back pelvis;Front pelvis;3,518241;-0,78662109375;-0,034423828125;-0,136474609375;-21,1486816406;102,012634277;34,4543457031
Belly button;3,520847;0,920166015625;1,99993896484;0,12255859375;-37,0101928711;-17,8527832031;26,7944335938
Sternum;3,524300;1,30688476562;0,04931640625;1,24951171875;18,3639526367;-9,00268554688;16,6397094727
Head;8,909877;1,1015625;0,135986328125;0,055419921875;-41,9769287109;-10,2005004883;12,336730957
